Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact
2022-07-08,3,-0.1663732840820701,0.6820455004108518,-0.5319302907030876,2,1142,1,1,1,0.03859398770572777,2
2022-05-20,2,-0.3200260248877088,-0.10642950601971371,-0.5319302907030876,2,1538,1,1,1,0.03859398770572777,2
2022-05-06,1,-0.3648414076226868,-0.7277478110869993,-0.5319302907030876,2,1471,1,2,1,-1.092066911376893,2
2022-04-30,2,-0.3584392100891185,-0.3445489579617445,-0.3561021001698062,2,1976,1,2,1,0.03859398770572777,2
2022-07-08,1,-0.21759086435061636,-0.7056705109069434,-0.3561021001698062,2,1942,1,1,1,-1.092066911376893,2
2022-06-13,2,-0.3584392100891185,-0.18527700666277028,-0.5319302907030876,2,1455,1,2,1,0.03859398770572777,2
2022-05-05,2,-0.1663732840820701,0.05126549526639938,-0.3561021001698062,2,1077,1,1,2,0.03859398770572777,2
2022-06-18,1,-0.3584392100891185,-0.579514509878053,-0.5319302907030876,2,1056,1,2,0,-1.092066911376893,2
2022-06-23,1,-0.25600404955202605,1.4705205068414173,-0.18027390963652484,1,897,1,1,1,-1.092066911376893,2
2022-07-03,2,-0.34563481502198196,-0.579514509878053,-0.5319302907030876,1,1623,1,1,1,-1.092066911376893,2
2022-06-02,1,-0.3584392100891185,-0.7372095111641661,-0.5319302907030876,2,1800,1,2,1,-1.092066911376893,2
2022-07-08,1,-0.3328304199548454,-0.6583620105211095,-0.5319302907030876,2,1473,1,2,1,-1.092066911376893,2
2022-07-08,2,-0.32258690390113615,0.36665549783862555,-0.004445719103243464,2,1247,1,2,1,0.03859398770572777,2
2022-05-05,3,-0.2624062470855943,0.2199991466425404,-0.004445719103243464,1,2226,1,1,1,0.03859398770572777,2
2022-07-10,2,-0.1663732840820701,0.28780799719556904,-0.004445719103243464,1,805,1,1,1,0.03859398770572777,0
2022-05-22,2,-0.3328304199548454,-0.579514509878053,-0.3561021001698062,2,1909,1,2,1,0.03859398770572777,2
2022-05-06,3,-0.21759086435061636,0.4218487482887652,-0.5319302907030876,2,1516,1,1,1,0.03859398770572777,2
2022-05-25,1,-0.33923261748841366,-0.579514509878053,-0.18027390963652484,2,1980,1,2,1,0.03859398770572777,2
2022-07-06,1,-0.3648414076226868,-0.8949045124502792,-0.3561021001698062,2,1520,1,1,1,0.03859398770572777,2
2022-07-10,3,0.06410582712638795,0.6820455004108518,-0.18027390963652484,1,1339,1,1,1,1.1692548867883485,0
2022-05-03,3,-0.2303952594177529,-0.2641245073058268,-0.3561021001698062,1,1704,1,2,1,0.03859398770572777,2
2022-06-18,2,-0.29441723475343573,-0.4218195085919399,-0.5319302907030876,2,1150,1,2,1,0.03859398770572777,2
2022-06-24,2,-0.06393812354497765,-0.10642950601971371,-0.3561021001698062,1,115,1,1,1,0.03859398770572777,2
2022-06-22,1,-0.3968523952905282,-0.8949045124502792,-0.3561021001698062,2,1657,1,2,1,-1.092066911376893,2
2022-06-02,2,-0.2688084446191626,-0.18527700666277028,-0.3561021001698062,2,229,1,0,1,0.03859398770572777,2
2022-07-06,3,-0.12796009888066046,0.7056997506037688,-0.004445719103243464,2,582,1,0,1,0.03859398770572777,2
2022-05-13,1,-0.34563481502198196,-1.0825615639807538,-0.5319302907030876,1,1991,1,2,1,-1.092066911376893,2
2022-06-02,1,-0.28801503721986743,-0.579514509878053,-0.3561021001698062,2,137,1,0,1,-1.092066911376893,2
2022-06-24,2,-0.2688084446191626,0.13011299590945594,-0.5319302907030876,1,1516,1,2,0,0.03859398770572777,2
2022-06-22,1,-0.35203701255555025,-0.9106740125788905,-0.5319302907030876,1,286,1,2,1,-1.092066911376893,2
2022-05-22,3,-0.22399306188418464,-0.027582005376657167,-0.004445719103243464,1,2166,1,1,1,0.03859398770572777,2
2022-05-20,3,-0.10235130874638733,0.8397405016969649,-0.18027390963652484,1,1845,1,1,2,1.1692548867883485,2
2022-05-16,2,-0.2367974569513212,-1.2102945150225053,-0.3561021001698062,1,1571,1,2,1,0.03859398770572777,2
2022-05-23,2,-0.29441723475343573,-0.06542880568532432,-0.3561021001698062,2,1148,1,1,1,0.03859398770572777,2
2022-07-08,3,0.12812780246207076,1.155130504269191,-0.18027390963652484,1,596,1,1,0,1.1692548867883485,2
2022-07-06,2,-0.25600404955202605,0.15849809614095628,-0.5319302907030876,1,919,1,1,2,0.03859398770572777,2
2022-05-15,3,-0.2688084446191626,1.3128255055553042,-0.3561021001698062,1,1947,1,1,2,1.1692548867883485,2
2022-07-06,2,-0.2303952594177529,-0.5952840100066643,-0.18027390963652484,1,1191,1,1,1,0.03859398770572777,2
2022-07-10,3,7.104739563801294e-05,0.6820455004108518,-0.3561021001698062,1,2114,1,1,1,1.1692548867883485,0
2022-06-18,1,-0.3584392100891185,-0.6583620105211095,-0.18027390963652484,1,1170,1,1,1,-1.092066911376893,2
2022-05-16,1,-0.31362382735414057,-0.7056705109069434,-0.18027390963652484,2,1802,1,1,1,-1.092066911376893,2
2022-07-08,2,-0.25600404955202605,-0.10642950601971371,-0.18027390963652484,2,2046,1,1,1,0.03859398770572777,2
2022-07-08,2,-0.3200260248877088,-0.4218195085919399,-0.18027390963652484,2,1346,1,1,1,0.03859398770572777,2
2022-06-14,1,-0.3584392100891185,-0.8949045124502792,-0.5319302907030876,2,1247,1,1,1,-1.092066911376893,2
2022-07-04,2,-0.29441723475343573,-0.2231238069714374,-0.5319302907030876,2,1247,1,1,1,0.03859398770572777,2
2022-05-06,2,-0.3200260248877088,0.13011299590945594,-0.5319302907030876,2,1801,1,1,1,0.03859398770572777,2
2022-07-08,2,-0.25600404955202605,-0.4218195085919399,-0.3561021001698062,2,60,1,1,1,0.03859398770572777,2
2022-06-02,2,-0.2047864692834798,-0.2641245073058268,-0.5319302907030876,1,1993,1,1,1,0.03859398770572777,0
2022-07-08,2,-0.12796009888066046,-0.18527700666277028,-0.5319302907030876,2,1435,1,0,1,0.03859398770572777,2
2022-05-26,1,-0.3200260248877088,-0.7340556111384439,-0.5319302907030876,2,1942,1,2,1,-1.092066911376893,2
2022-06-25,2,-0.28161283968629913,-0.06700575569818544,-0.5319302907030876,1,1374,1,2,0,0.03859398770572777,2
2022-05-25,2,-0.28801503721986743,-0.7372095111641661,-0.3561021001698062,2,1019,1,2,1,-1.092066911376893,2
2022-05-25,2,-0.3200260248877088,-0.027582005376657167,-0.5319302907030876,2,27,1,2,1,0.03859398770572777,2
2022-06-02,2,-0.24319965448488948,-0.059121005633879786,-0.5319302907030876,2,1270,1,1,1,0.03859398770572777,2
2022-06-14,2,-0.3072216298205723,-0.027582005376657167,-0.5319302907030876,1,1255,1,1,2,0.03859398770572777,2
2022-07-06,2,-0.28161283968629913,-0.2641245073058268,-0.5319302907030876,1,475,1,1,1,0.03859398770572777,2
2022-05-20,2,-0.25600404955202605,-0.027582005376657167,-0.5319302907030876,2,1366,1,1,2,-1.092066911376893,2
2022-05-20,3,-0.25600404955202605,0.20896049655251248,-0.5319302907030876,1,1535,1,2,2,0.03859398770572777,2
2022-07-08,2,-0.19198207421634325,-0.3429720079488834,-0.18027390963652484,2,115,1,2,1,1.1692548867883485,2
2022-05-29,2,-0.29441723475343573,0.05126549526639938,-0.18027390963652484,2,1973,1,1,1,0.03859398770572777,2
2022-06-30,2,-0.3072216298205723,-0.2641245073058268,-0.5319302907030876,2,1348,1,1,2,0.03859398770572777,2
2022-05-31,1,-0.3200260248877088,-0.7372095111641661,-0.3561021001698062,1,1007,1,2,0,-1.092066911376893,0
2022-07-05,1,-0.34563481502198196,-0.6583620105211095,-0.3561021001698062,2,1460,1,0,1,-1.092066911376893,2
2022-06-06,1,-0.3584392100891185,-0.8949045124502792,-0.3561021001698062,2,1346,1,1,1,-1.092066911376893,2
2022-06-18,1,-0.3200260248877088,-0.6583620105211095,-0.3561021001698062,1,1130,1,2,0,-1.092066911376893,2
2022-05-20,2,-0.32898910143470445,-0.374511008206106,-0.5319302907030876,2,82,1,2,1,-1.092066911376893,2
2022-05-01,2,-0.31362382735414057,0.05126549526639938,-0.5319302907030876,1,925,1,1,2,0.03859398770572777,2
2022-07-10,2,-0.24319965448488948,0.011841744944871106,-0.3561021001698062,1,1037,1,1,1,0.03859398770572777,0
2022-05-20,2,-0.3328304199548454,-0.350856758013189,-0.5319302907030876,2,82,1,1,1,0.03859398770572777,2
2022-07-06,2,-0.21759086435061636,-0.10642950601971371,-0.5319302907030876,1,1247,1,1,2,0.03859398770572777,0
2022-05-02,2,-0.3200260248877088,-0.579514509878053,-0.5319302907030876,2,842,1,2,2,0.03859398770572777,2
2022-06-14,2,-0.24319965448488948,-0.579514509878053,-0.3561021001698062,2,1741,1,2,1,0.03859398770572777,2
2022-06-03,1,-0.2752106421527309,-0.8160570118072227,-0.18027390963652484,1,1007,1,2,0,-1.092066911376893,2
2022-05-20,2,-0.24319965448488948,0.0985739956522333,-0.3561021001698062,2,1993,1,1,1,0.03859398770572777,2
2022-06-21,2,-0.33923261748841366,-0.2120851568814095,-0.5319302907030876,2,1520,1,2,1,0.03859398770572777,2
2022-06-18,2,-0.25600404955202605,0.05126549526639938,-0.18027390963652484,2,1148,1,1,1,0.03859398770572777,2
2022-06-27,2,-0.3430739360085546,-0.20104650679138159,-0.5319302907030876,1,2210,1,2,1,0.03859398770572777,2
2022-07-06,2,-0.19198207421634325,-0.3429720079488834,-0.5319302907030876,1,2067,1,0,2,0.03859398770572777,2
2022-07-06,2,-0.3328304199548454,-0.027582005376657167,-0.3561021001698062,2,968,1,1,1,0.03859398770572777,2
2022-05-20,1,-0.2752106421527309,-0.6583620105211095,-0.5319302907030876,2,115,1,1,1,-1.092066911376893,2
2022-05-05,3,-0.11515570381352389,0.24838424687404076,-0.3561021001698062,2,1571,1,1,1,0.03859398770572777,2
2022-06-18,2,-0.3072216298205723,-0.4218195085919399,-0.5319302907030876,1,2002,1,2,1,0.03859398770572777,2
2022-06-22,2,-0.21759086435061636,0.20896049655251248,-0.5319302907030876,2,1956,1,1,1,0.03859398770572777,2
2022-06-02,2,-0.3200260248877088,-0.4218195085919399,-0.3561021001698062,2,1047,1,2,1,0.03859398770572777,2
2022-05-17,3,0.06410582712638795,0.4455029984816821,-0.3561021001698062,1,1942,1,1,0,1.1692548867883485,0
2022-06-06,2,-0.140764493947797,0.20896049655251248,-0.18027390963652484,2,2042,1,2,1,0.03859398770572777,2
2022-05-17,1,-0.21759086435061636,-0.7766332614856943,-0.3561021001698062,1,1845,1,1,1,-1.092066911376893,0
2022-06-17,2,-0.3072216298205723,-0.6899010107783322,-0.3561021001698062,2,871,1,1,1,-1.092066911376893,2
2022-05-18,2,-0.3072216298205723,-0.2168160069199929,-0.3561021001698062,2,1801,1,1,2,0.03859398770572777,2
2022-06-20,2,-0.34563481502198196,-0.24993195719007663,-0.5319302907030876,2,419,1,2,1,0.03859398770572777,2
2022-07-06,2,-0.25600404955202605,-0.10642950601971371,-0.18027390963652484,2,968,1,1,1,0.03859398770572777,2
2022-07-06,1,-0.3264282224212771,-0.4218195085919399,-0.3561021001698062,2,1774,1,1,1,-1.092066911376893,2
2022-05-16,2,-0.2752106421527309,0.28780799719556904,-0.5319302907030876,2,1956,1,1,0,0.03859398770572777,2
2022-05-29,1,-0.3072216298205723,-0.3429720079488834,-0.3561021001698062,2,1541,1,1,1,-1.092066911376893,2
2022-06-23,2,-0.28161283968629913,-0.0748905057624911,-0.5319302907030876,2,2019,1,1,1,0.03859398770572777,2
2022-06-14,2,-0.29441723475343573,1.3128255055553042,-0.3561021001698062,2,1138,1,2,1,0.03859398770572777,2
2022-06-06,2,-0.12796009888066046,0.05126549526639938,-0.5319302907030876,1,38,1,1,0,0.03859398770572777,0
2022-05-10,3,-0.33923261748841366,0.1490363960637895,-0.5319302907030876,1,1872,1,1,1,0.03859398770572777,2
2022-06-10,2,-0.33923261748841366,-0.2641245073058268,-0.5319302907030876,2,82,1,2,1,0.03859398770572777,2
2022-06-10,1,-0.38404800022339164,-0.8160570118072227,-0.5319302907030876,2,1987,1,2,1,-1.092066911376893,2
2022-05-29,2,-0.33923261748841366,-0.10642950601971371,-0.5319302907030876,2,1520,1,2,1,-1.092066911376893,2
2022-05-25,1,-0.35203701255555025,-0.7372095111641661,-0.3561021001698062,2,1039,1,2,1,-1.092066911376893,2
2022-06-28,1,-0.3584392100891185,-0.3429720079488834,-0.5319302907030876,2,1473,1,2,1,-1.092066911376893,0
2022-06-14,2,-0.29441723475343573,0.36665549783862555,-0.3561021001698062,1,346,1,1,0,0.03859398770572777,2
2022-05-30,2,-0.21759086435061636,0.7198923007195189,-0.3561021001698062,2,2200,1,1,1,0.03859398770572777,2
2022-05-22,1,-0.28161283968629913,-0.8160570118072227,-0.5319302907030876,2,131,1,2,0,-1.092066911376893,2
2022-06-22,2,-0.34563481502198196,-0.25623975724152115,-0.5319302907030876,2,2031,1,2,1,0.03859398770572777,2
2022-06-15,1,-0.3712436051562551,-0.8412882120130007,-0.18027390963652484,2,1986,1,2,1,-1.092066911376893,2
2022-05-25,2,-0.28801503721986743,0.05126549526639938,-0.5319302907030876,2,1516,1,1,1,0.03859398770572777,2
2022-05-30,1,-0.3648414076226868,-0.5873992599423586,-0.5319302907030876,2,2069,1,1,1,-1.092066911376893,2
2022-05-29,2,-0.3200260248877088,-0.4454737587848569,-0.3561021001698062,2,1019,1,2,1,0.03859398770572777,2
2022-06-29,2,-0.28801503721986743,0.1695367462309842,-0.5319302907030876,2,1963,1,1,1,0.03859398770572777,2
2022-07-02,3,-0.1663732840820701,0.20896049655251248,-0.004445719103243464,1,2067,1,1,0,1.1692548867883485,0
2022-05-06,2,-0.2303952594177529,-0.027582005376657167,-0.5319302907030876,1,1148,1,2,2,0.03859398770572777,2
2022-06-06,3,-0.1663732840820701,0.20896049655251248,-0.3561021001698062,2,1540,1,1,1,0.03859398770572777,2
2022-06-23,2,-0.300819432287004,0.20896049655251248,-0.3561021001698062,1,2046,1,1,0,0.03859398770572777,2
2022-05-01,3,-0.15356888901493357,0.05126549526639938,-0.5319302907030876,1,972,1,2,0,1.1692548867883485,2
2022-05-20,2,-0.2047864692834798,-0.2641245073058268,-0.3561021001698062,2,1191,1,1,1,0.03859398770572777,2
2022-05-20,3,0.12812780246207076,0.8397405016969649,-0.5319302907030876,2,347,1,1,1,0.03859398770572777,2
2022-06-25,3,-0.2303952594177529,0.4455029984816821,-0.3561021001698062,2,1148,1,1,1,0.03859398770572777,2
2022-05-01,2,-0.3264282224212771,-0.5006670092349964,-0.5319302907030876,1,1471,1,2,1,0.03859398770572777,2
2022-06-29,3,0.12812780246207076,1.0762830036261346,-0.5319302907030876,2,2046,1,2,1,1.1692548867883485,0
2022-06-03,2,-0.29441723475343573,-0.027582005376657167,-0.5319302907030876,2,1599,1,1,2,0.03859398770572777,2
2022-06-14,3,0.06410582712638795,1.155130504269191,-0.18027390963652484,2,877,1,0,1,1.1692548867883485,2
2022-07-09,3,-0.24319965448488948,0.5243504991247386,-0.5319302907030876,2,1540,1,0,1,0.03859398770572777,2
2022-05-30,2,-0.3328304199548454,-0.25623975724152115,-0.5319302907030876,2,1148,1,1,1,0.03859398770572777,2
2022-07-08,2,8.385179070514949e-05,0.22315304666826266,-0.18027390963652484,2,39,1,1,1,0.03859398770572777,2
2022-07-06,1,-0.3968523952905282,-1.0525995137363924,-0.5319302907030876,2,2002,1,2,0,-1.092066911376893,2
2022-07-06,2,-0.3072216298205723,-0.4218195085919399,-0.5319302907030876,2,1980,1,2,1,-1.092066911376893,2
2022-06-25,2,-0.3264282224212771,-0.027582005376657167,-0.3561021001698062,2,1197,1,1,1,0.03859398770572777,2
2022-06-16,3,-0.12796009888066046,0.5085809989961274,-0.004445719103243464,2,1537,1,2,1,1.1692548867883485,2
2022-05-21,2,-0.3200260248877088,-0.027582005376657167,-0.3561021001698062,2,1716,1,2,1,0.03859398770572777,2
2022-05-12,1,-0.29441723475343573,-0.8949045124502792,-0.5319302907030876,2,268,1,0,1,-1.092066911376893,2
2022-07-05,2,-0.29441723475343573,-0.04492845551812961,-0.18027390963652484,2,1393,1,1,1,0.03859398770572777,2
2022-06-04,3,-0.3200260248877088,0.36665549783862555,-0.5319302907030876,1,1039,1,2,1,1.1692548867883485,2
2022-05-11,2,-0.19198207421634325,1.3128255055553042,-0.5319302907030876,2,83,1,1,1,0.03859398770572777,2
2022-07-10,3,-0.25600404955202605,0.36665549783862555,-0.3561021001698062,1,1138,1,2,1,0.03859398770572777,0
2022-05-20,2,-0.08954691367925077,0.36665549783862555,-0.5319302907030876,2,1007,1,1,2,0.03859398770572777,2
2022-06-12,3,-0.3200260248877088,1.2339780049122475,-0.5319302907030876,2,1060,1,2,1,1.1692548867883485,2
2022-07-09,1,-0.4032545928240965,-1.0525995137363924,-0.3561021001698062,2,1271,1,2,1,-1.092066911376893,2
2022-06-15,1,-0.34563481502198196,-0.5006670092349964,-0.5319302907030876,1,1845,1,2,0,-1.092066911376893,2
2022-05-25,2,-0.2752106421527309,-0.027582005376657167,-0.18027390963652484,2,805,1,1,1,0.03859398770572777,2
2022-05-19,3,0.012888246857841708,1.0132050031116893,-0.18027390963652484,2,2042,1,1,2,1.1692548867883485,0
2022-06-14,2,-0.25600404955202605,-0.10642950601971371,-0.5319302907030876,2,1012,1,2,1,0.03859398770572777,2
2022-05-06,1,-0.38404800022339164,-0.6583620105211095,-0.5319302907030876,1,1957,1,2,1,-1.092066911376893,2
2022-05-25,2,-0.3200260248877088,-0.4218195085919399,-0.3561021001698062,2,1346,1,2,1,0.03859398770572777,2
2022-07-06,2,-0.3200260248877088,-0.2641245073058268,-0.3561021001698062,2,1148,1,2,1,0.03859398770572777,2
2022-06-25,2,-0.33923261748841366,-0.6110535101352756,-0.18027390963652484,2,1845,1,1,1,0.03859398770572777,2
2022-06-26,2,-0.3072216298205723,-0.027582005376657167,-0.5319302907030876,2,1340,1,1,1,0.03859398770572777,2
2022-05-25,1,-0.34563481502198196,-0.4218195085919399,-0.5319302907030876,1,1371,1,2,1,-1.092066911376893,2
2022-05-25,2,-0.29441723475343573,-0.579514509878053,-0.18027390963652484,2,287,1,1,1,-1.092066911376893,2
2022-05-25,1,-0.38404800022339164,-1.2102945150225053,-0.18027390963652484,2,1191,1,1,1,-1.092066911376893,2
2022-05-17,1,-0.3584392100891185,-0.579514509878053,-0.18027390963652484,2,805,1,1,1,-1.092066911376893,2
2022-05-17,2,-0.25600404955202605,-0.6583620105211095,-0.18027390963652484,2,1302,1,2,1,0.03859398770572777,2
2022-06-25,1,-0.3200260248877088,-0.579514509878053,-0.004445719103243464,2,1287,1,2,1,-1.092066911376893,2
2022-05-19,3,0.03209483945854655,1.1235915040119684,-0.5319302907030876,2,2042,1,1,2,1.1692548867883485,0
2022-06-21,2,-0.3584392100891185,0.20896049655251248,-0.5319302907030876,1,970,1,2,1,0.03859398770572777,2
2022-06-02,1,-0.3648414076226868,-0.579514509878053,-0.3561021001698062,2,419,1,2,1,-1.092066911376893,2
2022-05-25,2,-0.24319965448488948,-0.2325855070486042,-0.3561021001698062,1,1570,1,1,2,0.03859398770572777,2
2022-07-08,2,-0.300819432287004,0.008687844919148844,-0.004445719103243464,1,1455,1,1,2,0.03859398770572777,2
2022-06-18,2,-0.25600404955202605,-0.29566350756304943,-0.5319302907030876,2,668,1,0,1,-1.092066911376893,2
2022-06-13,1,-0.34563481502198196,-0.8949045124502792,-0.5319302907030876,2,1213,1,2,1,-1.092066911376893,2
2022-05-17,2,-0.1663732840820701,0.05126549526639938,-0.3561021001698062,1,1942,1,1,1,0.03859398770572777,0
2022-06-18,1,-0.3712436051562551,-0.9737520130933357,-0.3561021001698062,2,1150,1,1,1,-1.092066911376893,2
2022-05-03,2,-0.2688084446191626,-0.2641245073058268,-0.3561021001698062,1,417,1,1,0,0.03859398770572777,2
2022-05-01,2,-0.300819432287004,-0.4218195085919399,-0.3561021001698062,2,1456,1,2,1,0.03859398770572777,2
2022-07-06,1,-0.3712436051562551,-0.6583620105211095,-0.3561021001698062,2,2101,1,2,1,-1.092066911376893,2
2022-07-08,3,-0.038329333410704526,1.155130504269191,-0.3561021001698062,2,1519,1,1,1,1.1692548867883485,2
2022-05-17,3,-0.24319965448488948,0.7135845006680743,-0.5319302907030876,1,1624,1,1,1,0.03859398770572777,2
2022-07-08,2,-0.28161283968629913,-0.027582005376657167,-0.5319302907030876,1,524,1,1,1,0.03859398770572777,2
2022-07-06,2,-0.2688084446191626,-0.29566350756304943,-0.3561021001698062,2,1471,1,1,1,0.03859398770572777,2
2022-06-23,1,-0.35203701255555025,-0.2641245073058268,-0.5319302907030876,1,827,1,2,0,-1.092066911376893,2
2022-05-25,2,-0.3200260248877088,-0.7372095111641661,-0.3561021001698062,2,1040,1,1,1,-1.092066911376893,2
2022-07-10,2,-0.29441723475343573,-0.3429720079488834,-0.3561021001698062,2,1704,1,2,1,0.03859398770572777,2
2022-06-22,2,-0.2303952594177529,0.36665549783862555,-0.3561021001698062,1,422,1,2,1,0.03859398770572777,2
2022-05-25,2,-0.3328304199548454,-0.1963156567527982,-0.3561021001698062,2,1039,1,1,1,0.03859398770572777,2
2022-07-06,2,-0.28161283968629913,-0.10642950601971371,-0.5319302907030876,2,1802,1,2,1,0.03859398770572777,2
2022-07-10,2,-0.0895597180743179,0.4455029984816821,-0.3561021001698062,1,1339,1,1,1,0.03859398770572777,0
2022-05-13,2,-0.3072216298205723,-0.5006670092349964,-0.3561021001698062,2,1007,1,2,1,0.03859398770572777,2
2022-04-28,1,-0.29441723475343573,-0.4218195085919399,-0.3561021001698062,2,787,1,2,1,-1.092066911376893,2
2022-06-22,2,-0.28161283968629913,-0.3902805083347173,-0.5319302907030876,1,1751,1,2,2,0.03859398770572777,2
2022-07-10,2,-0.1535816934100007,0.27834629711840225,-0.5319302907030876,1,805,1,1,1,0.03859398770572777,0
2022-06-19,3,0.012888246857841708,1.2339780049122475,-0.5319302907030876,1,115,1,2,0,1.1692548867883485,0
2022-06-18,2,-0.28801503721986743,-0.5952840100066643,-0.5319302907030876,2,416,1,2,1,-1.092066911376893,2
2022-05-01,2,-0.21759086435061636,-0.10642950601971371,-0.3561021001698062,2,118,1,1,1,0.03859398770572777,2
2022-05-25,2,-0.3200260248877088,-0.2641245073058268,-0.5319302907030876,2,1645,1,1,1,-1.092066911376893,2
2022-06-22,2,-0.21759086435061636,0.05126549526639938,-0.5319302907030876,2,1845,1,1,1,0.03859398770572777,2
2022-05-19,3,0.02569264192497827,1.0762830036261346,-0.3561021001698062,2,2042,1,1,2,1.1692548867883485,0
2022-05-01,2,-0.21759086435061636,-0.4218195085919399,-0.5319302907030876,1,1991,1,1,1,0.03859398770572777,2
2022-06-25,3,-0.12796009888066046,0.4928114988675161,-0.5319302907030876,2,1132,1,1,1,0.03859398770572777,2
2022-06-11,2,-0.3200260248877088,-0.4218195085919399,-0.3561021001698062,2,2159,1,2,1,0.03859398770572777,2
2022-07-01,2,-0.25600404955202605,0.01972649500917676,-0.5319302907030876,2,1570,1,2,1,0.03859398770572777,2
2022-05-22,2,-0.25600404955202605,-0.10642950601971371,-0.3561021001698062,1,1645,1,1,1,0.03859398770572777,2
2022-07-06,1,-0.3328304199548454,-0.8160570118072227,-0.5319302907030876,2,2114,1,2,2,-1.092066911376893,2
2022-07-06,2,-0.2688084446191626,0.36665549783862555,-0.3561021001698062,2,1540,1,2,1,0.03859398770572777,2
2022-07-06,2,-0.33923261748841366,-0.5006670092349964,-0.5319302907030876,2,827,1,1,1,0.03859398770572777,2
2022-05-19,3,8.385179070514949e-05,1.4752513568800005,0.3472106619633193,2,1432,1,1,1,1.1692548867883485,2
2022-06-29,2,-0.3200260248877088,-0.5006670092349964,-0.3561021001698062,2,132,1,1,1,-1.092066911376893,2
2022-05-30,1,-0.38404800022339164,-0.8160570118072227,-0.3561021001698062,1,750,1,2,1,-1.092066911376893,2
2022-06-10,2,-0.15356888901493357,-0.10642950601971371,-0.18027390963652484,1,2162,1,2,0,0.03859398770572777,2
2022-06-14,2,-0.25600404955202605,-0.6583620105211095,-0.3561021001698062,2,142,1,2,2,-1.092066911376893,2
2022-06-14,2,-0.21118866681704807,-0.3429720079488834,-0.18027390963652484,2,38,1,1,1,0.03859398770572777,2
2022-05-17,2,-0.08954691367925077,0.05126549526639938,-0.3561021001698062,2,2067,1,1,1,0.03859398770572777,2
2022-05-19,3,-0.038329333410704526,0.13011299590945594,-0.004445719103243464,1,2042,1,1,2,1.1692548867883485,0
2022-05-01,1,-0.2688084446191626,-0.5006670092349964,-0.5319302907030876,1,1234,1,0,2,0.03859398770572777,2
2022-06-02,1,-0.3584392100891185,-0.8949045124502792,-0.5319302907030876,2,791,1,1,1,-1.092066911376893,2
2022-05-29,2,-0.21759086435061636,-0.3902805083347173,-0.004445719103243464,2,965,1,1,1,0.03859398770572777,2
2022-06-16,3,-0.24319965448488948,0.05126549526639938,-0.5319302907030876,1,1536,1,2,0,0.03859398770572777,2
2022-05-02,1,-0.33923261748841366,-0.7372095111641661,-0.3561021001698062,2,166,1,2,1,-1.092066911376893,2
2022-06-25,2,-0.3200260248877088,-0.10642950601971371,-0.18027390963652484,2,1343,1,0,1,0.03859398770572777,2
2022-05-15,2,-0.2752106421527309,-0.10642950601971371,0.17138247143003793,2,1861,1,1,1,0.03859398770572777,2
2022-07-06,2,-0.2047864692834798,-0.10642950601971371,-0.5319302907030876,2,1007,1,1,1,0.03859398770572777,2
2022-07-06,1,-0.300819432287004,0.05126549526639938,-0.5319302907030876,2,167,1,2,1,0.03859398770572777,2
2022-07-06,3,-0.1663732840820701,0.5243504991247386,-0.5319302907030876,2,836,1,1,2,1.1692548867883485,2
2022-05-27,3,-0.29441723475343573,0.6552373501922125,-0.3561021001698062,2,1520,1,1,0,1.1692548867883485,2
2022-06-04,2,-0.3200260248877088,-0.2641245073058268,-0.5319302907030876,1,666,1,1,0,0.03859398770572777,2
2022-05-01,2,-0.25600404955202605,0.8397405016969649,-0.5319302907030876,1,1138,1,2,0,0.03859398770572777,2
2022-06-21,3,8.385179070514949e-05,0.6031979997677952,-0.3561021001698062,1,118,1,1,0,0.03859398770572777,0
2022-06-21,3,-0.038329333410704526,0.36665549783862555,-0.004445719103243464,1,118,1,2,0,0.03859398770572777,0
2022-06-14,3,8.385179070514949e-05,1.4894439069957508,-0.5319302907030876,1,78,1,2,0,1.1692548867883485,0
2022-07-10,1,-0.3200260248877088,-0.7372095111641661,-0.5319302907030876,1,1436,1,2,0,-1.092066911376893,2
2022-06-05,2,-0.3072216298205723,-0.027582005376657167,-0.5319302907030876,2,806,1,2,0,0.03859398770572777,2
2022-05-17,2,-0.29441723475343573,0.05126549526639938,-0.5319302907030876,1,1019,1,2,0,0.03859398770572777,2
2022-05-16,2,-0.34563481502198196,-0.10642950601971371,-0.3561021001698062,2,1874,1,2,1,0.03859398770572777,2
2022-05-16,3,-0.19198207421634325,0.46915724867459907,-0.5319302907030876,2,27,1,1,1,0.03859398770572777,2
2022-05-24,3,-0.29441723475343573,0.14588249603806724,-0.18027390963652484,2,2031,1,1,1,0.03859398770572777,2
2022-05-16,2,-0.25600404955202605,0.13011299590945594,-0.5319302907030876,2,1247,1,1,1,0.03859398770572777,2
2022-06-10,3,-0.10235130874638733,0.8397405016969649,-0.3561021001698062,1,1521,1,2,0,1.1692548867883485,0
2022-05-12,2,-0.28161283968629913,-0.12219900614832503,-0.5319302907030876,1,1437,1,2,0,0.03859398770572777,2
2022-05-10,2,-0.3328304199548454,-0.4218195085919399,-0.5319302907030876,1,973,1,2,1,1.1692548867883485,2
2022-07-02,3,-0.12796009888066046,0.2815001971441245,-0.5319302907030876,1,403,1,1,1,0.03859398770572777,2
